Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
0	0.55134875	2.0456598	4.4036517	-3.5524435	5.5	10.460242	34.0	0.0	1000.0	197.0	0.006566666666666667	0.6072908	0.5755658	2.0035431	-1.1514295	-0.4303288	0.11963319	0.09710092	-0.8321207	5.5879354e-09	0.016209519	-1.4901161e-08	-0.003567614	0.9014667	-0.7507098	5.7230306	-1.4495794	0.99999994	-0.031172037	1.0	1.837877	0.03712137	30000	26.973309755325317
1	0.7994316	2.8290055	8.692684	-2.243713	4.2916665	9.135459	37.0	0.0	1000.0	357.0	0.00595	0.17400223	0.40092608	1.2783504	-0.95138174	0.5289258	0.69440216	3.289081	-0.8522479	2.7939677e-09	0.029504323	3.7252903e-09	0.00017217314	0.20414013	-0.031348854	5.6543894	-0.56342	0.9688279	-0.030528665	1.0	1.8383429	0.08872453	60000	52.4140465259552
2	0.08876596	1.3223262	3.110322	-1.5494062	10.958333	20.11525	84.0	0.0	1000.0	669.0	0.0074333333333333335	0.083066724	0.49847156	1.7915442	-1.2018211	0.79097867	0.82317805	4.2598314	-1.4436758	3.7252903e-09	0.0033293408	0.0	-0.0024756286	0.14010248	-0.030386616	7.8722515	-2.3070493	0.93829924	-0.02922982	1.0	1.8390396	0.016192283	90000	78.0775351524353
3	-0.29475713	1.7770103	5.787795	-2.8059657	4.2083335	11.697503	48.0	0.0	1000.0	827.0	0.006891666666666667	0.0846906	0.36883312	1.596567	-0.9390782	1.0825173	1.5926793	10.506602	-2.8623052	1.8626451e-09	-0.00044819247	-9.313226e-10	-0.0002797927	0.112407126	-0.0193578	4.481783	-1.8802238	0.9090694	-0.029021382	1.0	1.8398604	0.0026222882	120000	103.87083554267883
4	1.1739708	2.3688335	5.4374924	-2.3001082	8.0	14.941553	48.0	0.0	1000.0	1079.0	0.007193333333333334	0.08152889	0.45693424	1.5013703	-1.2405968	0.5167863	0.8685492	10.109007	-1.14651	-7.450581e-09	-0.007124973	-7.450581e-09	-0.009986563	0.1373694	-0.024856947	6.0188904	-1.522637	0.88004804	-0.026496112	79.0	1.8406444	0.00702574	150000	136.97913813591003
5	1.7915187	2.2121484	8.623732	-2.1268003	10.0	11.989579	45.0	0.0	1000.0	1329.0	0.007383333333333334	0.15250872	0.47754428	1.7128527	-1.0186622	1.0397116	1.463899	12.121297	-1.2723948	0.0	-0.008602338	3.7252903e-09	-0.012924376	0.13029212	-0.019034334	4.991288	-1.0167428	0.8535519	-0.024606466	79.0	1.8326229	0.008970119	180000	169.92687320709229
6	1.7460961	2.6036153	8.24269	-1.4639438	11.958333	16.922567	51.0	0.0	1000.0	1723.0	0.008204761904761904	0.17145222	0.46847576	1.7407923	-0.9864476	1.085787	1.1196963	11.388022	-1.591739	6.519258e-09	-0.007827841	7.450581e-09	-0.013191802	0.11795112	-0.015145055	10.227903	-1.8285047	0.82894546	-0.022798419	47.0	1.8212655	0.008021096	210000	200.28009796142578
7	2.7071793	2.189557	7.7766614	-0.8054001	7.3333335	14.40968	58.0	0.0	1000.0	1965.0	0.0081875	0.22241977	0.4845874	1.7908481	-0.9707943	1.3050307	1.3872007	14.02885	-1.7318691	-6.519258e-09	0.004462568	9.313226e-10	-0.0001702602	0.15313432	-0.022406302	5.673421	-1.5610448	0.80614704	-0.026100218	3.0	1.805448	0.018697843	240000	226.58212685585022
8	1.95902	2.6164052	8.909371	-1.425494	14.916667	16.2914	56.0	0.0	1000.0	2390.0	0.008851851851851852	0.26964042	0.5010482	2.0456662	-0.9875301	0.8464887	0.9638213	12.285684	-1.0934793	-5.5879354e-09	0.00046113506	-7.450581e-09	-0.0025301492	0.14330892	-0.032628395	8.591309	-1.8549364	0.7800468	-0.024984896	1.0	1.8057697	0.007976315	270000	252.65444922447205
9	2.4197304	2.5270429	8.231336	-1.416077	10.666667	16.54707	57.0	0.0	1000.0	2661.0	0.00887	0.20895256	0.5142418	1.6382507	-1.2994317	1.4894755	1.5616435	15.835233	-2.5441442	7.450581e-09	-0.00048645574	-1.1175871e-08	-0.00017961836	0.14336821	-0.018820515	5.7154317	-1.343364	0.7550619	-0.024381638	1.0	1.8064253	0.0019741305	300000	278.77149772644043
10	2.8913548	2.865478	9.078635	-1.3080415	8.25	10.751938	46.0	0.0	1000.0	2931.0	0.008881818181818182	0.26216462	0.49590582	2.025759	-0.94279325	1.0212222	1.1874404	13.812424	-2.3318338	1.3038516e-08	-0.000410703	1.8626451e-09	-0.0012772942	0.17634492	-0.024128418	4.31626	-1.1139629	0.7306803	-0.024049938	1.0	1.8072627	0.0017347778	330000	304.81411576271057
11	2.1683872	3.414029	11.831817	-1.5739797	11.666667	13.104282	44.0	0.0	1000.0	3274.0	0.009094444444444445	0.27213344	0.48069775	2.0278883	-0.9208743	1.0799832	1.3330185	13.42045	-1.7466041	1.8626451e-09	-0.00039910502	1.8626451e-09	-0.00014734874	0.16807032	-0.032066897	5.7181463	-1.307908	0.70663035	-0.02333194	1.0	1.8081956	0.00071692764	360000	331.20517444610596
12	3.2454758	3.142966	9.262927	-1.2820064	17.625	16.301361	53.0	0.0	1000.0	3776.0	0.009682051282051282	0.34092772	0.5770736	2.1525505	-1.0334762	1.2806139	1.431172	15.10434	-1.6780854	1.3038516e-08	-0.0007316241	7.450581e-09	-0.0016615405	0.20710671	-0.047636874	9.669987	-2.8599975	0.6832984	-0.021861553	1.0	1.8091089	0.004783871	390000	357.49609899520874
13	3.5896854	3.3776634	10.181681	-1.54284	13.625	15.209132	52.0	0.0	1000.0	4188.0	0.009971428571428572	0.34566483	0.5407011	2.2946482	-1.0945165	1.8817968	1.9388764	16.8597	-1.2334325	-1.1175871e-08	-0.00092948554	5.5879354e-09	-0.0012725387	0.17586799	-0.035393186	8.936284	-2.2306454	0.66143686	-0.021169007	1.0	1.810367	0.0023009852	420000	383.5944707393646
